id,city_area_id,product_category,store_name,location_id
576,12,PITTURE E VERNICI,COLORIFICIO VERONESE SRL,1097
577,12,,LE DI' SRL,1098
578,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,GILLI NICOLA,1099
579,12,,METOS ITALIA S.R.L.,1100
580,12,,BB CONSULTING SRLS,1100
581,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,EMOZIONI DI STILE S.A.S. DI AGOSTINI NICOLE & C.,1101
582,12,"PESCI, CROSTACEI, MOLLUSCHI",D.I.MAR. S.R.L.,1102
583,12,GIORNALI-RIVISTE E PERIODICI,PORROVECCHIO FRANCO,1103
584,12,"ELETTRODOMESTICI, RADIO, TELEVISORI",D.G. S.R.L.,609
585,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,ALAN S.R.L.S.,609
586,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,EGUAL S.R.L.,609
587,12,VARIE,BLU TIME S.A.S. DI GRASSI DAVID E C.- TOP CENTER,609
588,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,SI.GI. S.A.S. DI BRIGNOLI ROBERTA & C.,609
589,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BTX ITALIAN RETAIL AND BRANDS SRL,609
590,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,BTX ITALIAN RETAIL AND BRANDS SRL,609
591,12,VARIE,BLACK CREW S.R.L.,609
592,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,MACINATI NICOLE,609
593,12,VARIE,MAZZEO GIUSEPPE,609
594,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MATSAR S.R.L.,609
595,12,IPERMERCATI(OLTRE 2500 MQ.-SELF SERVICE),SORAM S.P.A.,609
596,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,A.G.A. S.R.L.,609
597,12,PANE E LATTE,JURIKA S.R.L.S.,609
598,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,ABC STUDIO S.R.L.,609
599,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,ABC STUDIO S.R.L.,609
600,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LU ZHIYONG,609
601,12,ELETTRONICA- DISCHI E NASTRI VIDEO,DOCTOR MOBILE SRL,609
602,12,ELETTRONICA- DISCHI E NASTRI VIDEO,SAFARI S.R.L.,609
603,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ORIGINAL MARINES S.P.A.,609
604,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,APLOMBE SRL,609
605,12,PRODOTTI TESSILI,TRAPUNTIFICIO C.A.T. S.R.L.,609
606,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,HILARY DI GOIO RENATO E BELLI GIULIANA S.N.C.,609
607,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NKD ITALIA S.R.L.,609
608,12,GIORNALI-RIVISTE E PERIODICI,RUATTI DANIELE,609
609,12,PRODOTTI TESSILI,OVS SPA,609
610,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,SI.GI. S.A.S. DI BRIGNOLI ROBERTA & C.,609
611,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,ZATEZALO RADOIKA,609
612,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,DAMAR S.R.L. SEMPLIFICATA,609
613,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,POCHER S.N.C. DI POCHER DIEGO & C.,609
614,12,MOBILI,CASATUA ITALIA S.R.L.,609
615,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",CASATUA ITALIA S.R.L.,609
616,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,CAGOL DANIEL,609
617,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,609
618,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,609
619,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,M & T COMMERCE S.R.L.,609
620,12,ELETTRONICA- DISCHI E NASTRI VIDEO,BONICHINI LORENZO,609
621,12,CALZATURE E ARTICOLI IN CUOIO,PITTAROSSO S.P.A.,609
622,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NANI S.R.L.,609
623,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,NUOVA CORAL SNC DI MONTAGNER MATTIA & C.,609
624,12,ART.REGALO-ARTIGIANATO LOCALE,NUOVA CORAL SNC DI MONTAGNER MATTIA & C.,609
625,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,NUOVA CORAL SNC DI MONTAGNER MATTIA & C.,609
626,12,ELETTRONICA- DISCHI E NASTRI VIDEO,4G RETAIL SRL,609
627,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MODIX S.A.S. DI MOLON MARCO E ANDREA & CO.,609
628,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ZANETTI PALMINA,609
629,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,DALLA PELLEGRINA MASSIMO,609
630,12,ELETTRONICA- DISCHI E NASTRI VIDEO,TIRI S.A.S. DI GIANORDOLI TIZIANA E C.,609
631,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,BEATE UHSE ITALIA SRL,609
632,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,MONTAGNER GIANINO,609
633,12,ERBORISTERIE,RIZZOLI PAOLO,609
634,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,INDAL S.R.L.,609
635,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,COIFFEUR SERVICE SHOW DI CIAPPI BRUNO & C. S.N.C.,609
636,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,PALLUA KARIN,609
637,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,D.M.O. DETTAGLIO MODERNO ORGANIZZATO SPA,609
638,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,GAMESTOP ITALY S.R.L.,609
639,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,OFFICINA ODORIZZI S.N.C. DI ODORIZZI DANIELA & C.,1104
640,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SHOPPING CLUB TRENTINO S.R.L.,1105
641,12,,POLO FRIGO S.R.L.,1106
642,12,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,S.A.T. DI GIOVANETTI GIANFRANCO S.N.C.,1107
643,12,,TASIN CARLO S.R.L.,1108
644,12,,DATA SISTEMI DI GOLLER MAURO & C. S.N.C.,1109
645,12,,TRENTINO ECOENERGY S.R.L.,1110
646,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MERCATINO CINESE S.R.L.,1111
647,12,,BALDESSARI IVAN,1112
648,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,OBI ITALIA S.R.L.,1113
649,12,VARIE,COLORVISION OUTLET SRL,1114
650,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,COLORVISION OUTLET S.R.L.,1114
651,12,ARTICOLI IGIENICO SANITARI,COLORVISION OUTLET S.R.L.,1114
652,12,ARTICOLI MEDICALI E ORTOPEDICI,COLORVISION OUTLET S.R.L.,1114
653,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,COLORVISION OUTLET S.R.L.,1114
654,12,ARTICOLI MEDICALI E ORTOPEDICI,CANCIAN PATRICIA,1115
655,12,MERCERIE-CUCIRINI-FILATI-RICAMI,NARDON FRANCESCA,1116
656,12,MATERIALE DA COSTRUZIONE,BAYKER ITALIA SPA,1117
657,12,,FP CLEANING SOCIETA'A RESPONSABILITA' LIMITATA SEMPLIFICATA,1118
658,12,,ENNETRE FENSTER S.R.L.,1119
659,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,CASA DEL FRENO SRL,1120
660,12,,FOURWHEELS RENTING S.R.L.,1121
661,12,,ELETTROCALOR S.N.C. DI CLAUDIO TURRI E VIRNA CHIESA,1122
662,12,,INIZIATIVE CONFESERCENTI SRL,1122
663,12,ARTICOLI IGIENICO SANITARI,E. INNERHOFER S.P.A.,1123
664,12,ARTICOLI IGIENICO SANITARI,E. INNERHOFER S.P.A.,1123
665,12,,UNISOLAR GROUP S.R.L.,1124
666,12,MATERIALE DA COSTRUZIONE,BAUWERT ITALIA SRL,1125
667,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MAGNITUDO S.A.S. DI TASIN MARTINA & C.,1126
668,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",BEER ROAD S.R.L.,1127
669,12,MOBILI,BETTOTTI SAS DI BETTOTTI PAOLO & C.,1128
670,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),L'ORIGINE S.R.L.,1128
671,12,FRUTTA E VERDURA,AL.MA FRUTTA S.N.C. DI CARBONE ALESSANDRA E VIOLA MAURIZIO,1129
672,12,VARIE,AUTOFFICINA DAL JHONNY SRLS,1130
673,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SEVEN S.P.A.,1131
674,12,VARIE,FIT SOCIETA' A RESPONSABILITA' LIMITATA,1132
675,12,,LA NUOVA TERMOIDRAULICA SRL,1133
676,12,MATERIALE DA COSTRUZIONE,WOODCO SOCIETA' COOPERATIVA,1134
677,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,ANCORA MARISA,1135
678,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTOSTEREO SAS DI LEONARDI FABIO  & C.,1135
679,12,,REGINA S.R.L.,1136
680,12,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,REGINA S.R.L.,1136
681,12,PITTURE E VERNICI,FRISANCO F.LLLI S.A.S. DI FRISANCO STEFANO & C.,1137
682,12,PITTURE E VERNICI,FRISANCO F.LLI S.A.S. DI FRISANCO STEFANO & C.,1137
683,12,,PULISTAR SERVIZI S.P.A.,1138
684,12,,CANEPARI GIANLUCA S.R.L.,1139
685,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,ELBIR HABIBA,1140
686,12,GIORNALI-RIVISTE E PERIODICI,GARBIN LAURA,1141
687,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,IDEE MODA S.A.S. DI NARDELLI ILARIA & C.,1142
688,12,,MONDIAL PNEUS S.R.L.,1143
689,12,MATERIALE DA COSTRUZIONE,INARTE PROJECTS DESIGNES & SERVICES SAS,1144
690,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,CISALFA SPORT SPA,1145
691,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,CISALFA SPORT SPA,1145
692,12,,LEVEL SRL,1146
693,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",SAFWAN COMMUNICATION SNC DI AHMED S. E AHAMED MOHAMMAD M.,1147
694,12,,BIOGRIF SRL,1148
695,12,MACCHINE-ATTREZZ.E PROD.AGRIC.E GIARD.,T.M.T.  S.R.L.,1149
696,12,PRODOTTI TESSILI,GALTEX S.R.L.,1150
697,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,LILLA S.P.A.,1151
698,12,ARTICOLI IGIENICO SANITARI,IANDOLO S.R.L.,1152
699,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,DIQUIGIOVANNI S.R.L.,1153
700,12,CALZATURE E ARTICOLI IN CUOIO,S.S. RACING TEAM S.R.L.,1154
701,12,VARIE,ITALPARS GROUP S.R.L.,1155
702,12,MATERIALE DA COSTRUZIONE,ALBERTINI S.R.L.,1156
703,12,,ALBERTINI SRL,1156
704,12,,BAHAJ ALFRED,1157
705,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,BAHAJ ALFRED,1157
706,12,,TECNOITALIA S.R.L.,1158
707,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,TECNOITALIA S.R.L.,1158
708,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,MICH GERMANA,1159
709,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TONINI GRANDI IMPIANTI S.N.C. DI TONINI STEFANO & C.,1160
710,12,MATERIALI TERMOIDRAULICI,ZORZI GEOM. MARIO S.R.L.,1161
711,12,,HELD GUIDO,1162
712,12,VARIE,BURGER KING RESTAURANTS ITALIA S.P.A.,1163
713,12,,IDEA S.R.L.,1163
714,12,FIORI E PIANTE,TRENTINOPLANT.COM SOCIETA' A RESPONSABILITA' LIMITATA SEMPL,1163
715,12,GIORNALI-RIVISTE E PERIODICI,ALDI S.R.L.,1163
716,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),ALDI S.R.L.,1163
717,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",ENOVALSUGANA S.A.S. DI BALDI MASSIMO & C.,1163
718,12,FRUTTA E VERDURA,BIOCESTA DEL GUSTO S.A.S. DI DE GRAMATICA GIULIA & C.,1164
719,12,"ELETTRODOMESTICI, RADIO, TELEVISORI",MEDIAMARKET SPA,1165
720,12,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,GRUPPO GIOVANNINI S.R.L.,1166
721,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,MARGONI CRISTIAN,1167
722,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,MARGONI CRISTIAN,1167
723,12,,EURO-COMPETENZ S.R.L.,1167
724,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,KIWI SPORTS HOUSE SRL,1168
725,12,CALZATURE E ARTICOLI IN CUOIO,SCARPE & SCARPE S.P.A.,1169
726,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,OBI ITALIA SRL,1170
727,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,VEGLIO PAOLA,1171
728,12,ROSTICCERIA,LA PERLA D'ORIENTE S.N.C. DI LIU XINJIE & C.,1172
729,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),PRIX QUALITY S.P.A.,1173
730,12,MOBILI,TODESCHI LUCIANO,1174
731,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,BEN BRAHIM SAOUSSEN,1175
732,12,MATERIALE DA COSTRUZIONE,PAVIEXPERT S.R.L.,1176
733,12,VARIE,PAVIEXPERT S.R.L.,1176
734,12,DROGHERIA-SALUMERIA-PIZZICHERIE-E SIMILI,VERO CAFFÉ NORD EST SRL,1177
735,12,,DUESSE AUTOMOTIVE S.R.L.,1178
736,12,,EPILROSE SRL,1179
737,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,GIPSY MAN YOU AND ME S.A.S. DI SARTORI SABRINA & C.,1180
738,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,ANDREOLLI STEFANO E ROBERTO E C. S.N.C.,1180
739,12,LIBRI NUOVI,GIUNTI AL PUNTO - S.P.A.,1180
740,12,ELETTRONICA- DISCHI E NASTRI VIDEO,ELETTROCASA S.R.L.,1180
741,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TRIDENTVM S.R.L.S.,1180
742,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,TRIDENTVM S.R.L.S.,1180
743,12,,CENTRO COMMERCIALE BREN CENTER-AMM. SFORZELLINI ALESSANDRO,1180
744,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,LO SPACCIO LIFE 120 S.R.L.,1180
745,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,LO SPACCIO LIFE 120 S.R.L.,1180
746,12,GIORNALI-RIVISTE E PERIODICI,TOLEDO ROMAS KLENSY,1180
747,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,10DANCE S.R.L.S.,1180
748,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BLACKSUN S.R.L.S.,1180
749,12,PANE E LATTE,MOLETTA BEATRICE,1180
750,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,DM DROGERIE MARKT SRL,1180
751,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,DM DROGERIE MARKT SRL,1180
752,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ENNAHRI MOUNIA,1180
753,12,,ELETTROCASA S.R.L.,1180
754,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,D.M.O. PET CARE S.R.L.,1180
755,12,ROSTICCERIA,S.M. SNC DI SMECCA MARISA & C.,1180
756,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,OVS S.P.A.,1180
757,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,OVS S.P.A.,1180
758,12,ART.CASALINGHI-CRISTALLERIE-VASELLAME,ICAS S.A.S. DI CASARI CARLO E CAMILLA,1180
759,12,MOBILI,DELTA CENTRO STUDIO CUCINE S.R.L.,1180
760,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),PAM PANORAMA S.P.A.,1180
761,12,PRODOTTI TESSILI,GALLIZIOLI CLAUDIO & C. SAS,1180
762,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,1180
763,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,MAZZUCCO GAETANO,1180
764,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,PIFFER ERMINIO,1180
765,12,ART.REGALO-ARTIGIANATO LOCALE,MARCHESE FULVIO E MICHELE S.N.C.,1180
766,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,CIMADOM GIANCARLO,1180
767,12,MOBILI,C 3 EMME S.R.L.,1181
768,12,,PKTRADING S.R.L. SEMPLIFICATA,1182
769,12,MOBILI,ANTOLINI ARREDAMENTI S.R.L.,1183
770,12,MOBILI,DOC TRENTO S.R.L.,1183
771,12,MOBILI,DOC S.R.L.,1183
772,12,MOBILI,DOC TRENTO S.R.L.,1183
773,12,,BONET EMANUELE,1184
774,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SAIT CONSORZIO DELLE COOPERATIVE DI CONSUMO TRENTINE S.C.A R,1185
775,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SPAZIO LATINO S.A.S. DI ROSARIO CONTRERAS INDHIRA ALTAGRACIA,1186
776,12,,PUZZI IMMACOLATA,1187
777,12,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,PUZZI IMMACOLATA,1187
778,12,PRODOTTI TESSILI,EL MIR S.A.S. DI EL MIR ABDERRAHMAN,1188
779,12,FRUTTA E VERDURA,EL MIR S.A.S. DI EL MIR ABDERRAHMAN,1188
780,12,,PETROLI PVB S.R.L.,1189
781,12,FERRAMENTA,ATR-NORDEST S.R.L.,1190
782,12,FERRAMENTA,ATR-NORDEST S.R.L.,1190
783,12,,SELF PAY SELF S.R.L.,1190
784,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,SPORT E SALUTE S.R.L.,1191
785,12,,AGRITRENTO S.A.S. DI ROBERTO CRISTOFORETTI & C.,1192
786,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,JULFIKAR KAUSER,1193
787,12,,AMONN PROFI COLOR S.R.L.,1194
788,12,PITTURE E VERNICI,AMONN PROFI COLOR S.R.L.,1194
789,12,,RENTA A STAR SRL,1195
790,12,,UNILINE S.R.L.,1196
791,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,UNILINE S.R.L.,1196
792,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TASIN CARLO S.R.L.,1197
793,12,,SIMONE90 S.A.S. DI DORIGATTI REMO E C.,1198
794,12,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,SIMONE90 S.A.S. DI DORIGATTI REMO E C.,1198
795,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,MARCHI CARLO,1199
796,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,CENTROCOPIE TRIDENTE DI PINAMONTI CLAUDIO E C. S.A.S.,1200
797,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,PREDELLI EMILY,1201
798,12,ARTICOLI PER FARMACIA,FARMACIA AI SOLTERI DI ANDREA GADOTTI & C. SNC,1202
799,12,,GIPIELLE DUE S.R.L.,1203
800,12,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,DAVOS S.R.L.,1204
801,12,MOBILI,DI GIUSEPPE SRL,1205
802,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,GOTTARDO S.P.A.,1205
803,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,GOTTARDO S.P.A.,1205
804,12,,TRINUS SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,1206
805,12,,SKYR S.R.L.,1207
806,12,,NOVAPLAST SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,1207
807,12,MOBILI,VOGLIA DI DORMIRE S.R.L.,1208
808,12,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,MASON GIANCARLO,1208
809,12,VARIE,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,1208
810,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,1208
811,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,MIZAR S.R.L.,1208
812,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,MIZAR S.R.L.,1208
813,12,GIORNALI-RIVISTE E PERIODICI,BARATELLA IVAN,1208
814,12,MATERIALE DA COSTRUZIONE,EOS S.R.L.,1209
815,12,,KUH SERVICE S.R.L.,1209
816,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,OMNIA RETAIL S.R.L.,1210
817,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,MICHELI ORNELLA,1211
818,12,MOBILI,SELECTRA S.P.A.,1212
819,12,,ANDEZZA EUROPE S.R.L.,1213
820,12,VARIE,NIMA S.A.S. DI NALESSO MARCO & C.,1214
821,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTOTRENTINO SRLS,1215
822,12,,AUTOTRENTINO SRLS,1215
823,12,,ELITE STAR S.R.L.,1216
824,12,STRUMENTI MUSICALI E SPARTITI,MUSIC CENTER SRL,1217
825,12,,LOGISTA RETAIL ITALIA SPA,1218
826,12,,NORDWAL SPA,1219
827,12,PITTURE E VERNICI,NORDWAL SPA,1219
828,12,MATERIALE DA COSTRUZIONE,PAVINORD S.R.L.,1219
829,12,,ZUCCARI S.R.L.,1220
830,12,,SOLAR BRAND S.R.L.,1221
831,12,MOBILI,BORTOLOTTI HOME & GARDEN S.R.L.,1222
832,12,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BEST LIFE S.R.L.,1223
833,12,PRODOTTI TESSILI,J.M.S. SAS DI SAFIARIAN MASOUD,1224
834,12,ELETTRONICA- DISCHI E NASTRI VIDEO,BERGAMO ANDREA,1225
835,12,"PESCI, CROSTACEI, MOLLUSCHI",SUPERMERCATI POLI S.P.A.,1226
836,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SUPERMERCATI POLI S.P.A.,1226
837,12,,DORIGONI S.P.A.,1227
838,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,DORIGONI S.P.A.,1227
839,12,,GOLLER FABRIZIO,1228
840,12,MOBILI,DELMARCO NADIA,1229
841,12,MOBILI,DOC S.R.L.,1230
842,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTO G.R. S.R.L.,1231
843,12,,SCALA S.R.L.,1232
844,12,,IXORA TEAM S.R.L.,1232
845,12,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,M.E.B. S.R.L.,1233
846,12,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,FA.MA. S.R.L. A CAPITALE RIDOTTO,1234
847,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,FA.MA. S.R.L. A CAPITALE RIDOTTO,1234
848,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,SIGHEL BRUNO E FIGLIO S.R.L.,1235
849,12,,TRENTO BAZAR S.R.L.S.,1236
850,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTOSHOP SRL,1237
851,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",UNGUREANU ALA,1238
852,12,"BEVANDE (VINI, OLI, BIRRA ED ALTRE)",TREBI DI BASSETTI ANTONELLA & C. SAS,1239
853,12,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,LOEFF SYSTEM SRL,1240
854,12,CALZATURE E ARTICOLI IN CUOIO,CALZATURE DUE LEONI S.R.L.,1241
855,12,,NEW RINNOVACASA ENERGY SOCIETA' A RESPONSABILITA' LIMITATA,1242
856,12,,ARBO S.P.A.,1242
857,12,MATERIALI TERMOIDRAULICI,ARBO S.P.A.,1242
858,12,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,PASTIFICIO CHICCO DI GRANO DI BALDO CINZIA & C. SNC,1243
859,12,GIORNALI-RIVISTE E PERIODICI,MATERA ENZA,1244
860,12,,INTER GROUP 2.0 S.R.L.,1245
861,12,MATERIALE DA COSTRUZIONE,TEMPINI S.P.A.,1246
862,12,MOBILI,ARREDA PEDRON DI PEDRON CARLO E C. S.N.C.,1247
863,12,MACCHINE PER CUCIRE E PER MAGLIERIE,GABBAN PAOLO,1248
864,12,,GRUPPO GIOVANNINI S.R.L.,1249
865,12,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,GRUPPO GIOVANNINI S.R.L.,1249
866,12,,GEST DI BONOMI MARIANO & C. S.N.C.,1250
867,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,STAR AUTO S.R.L.S.,1251
868,12,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,STAR AUTO S.R.L.S.,1251
869,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,MANARA ROSANNA,1251
870,12,,NEW UNIVERSAL S.R.L.,1252
871,12,VARIE,D.M.O. PET CARE SRL,1253
872,12,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,COSTANTINO LUANA,1254
873,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,ACUSTICA B.C. DI CALABRO' PIERLUIGI S.A.S.,1255
874,12,STRUMENTI MUSICALI E SPARTITI,LA PIETRA MUSIC PLANET S.N.C. DI LUIGI FORTI E MASSIMO SCANT,1256
875,12,,SCALA S.P.A.,1257
876,12,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SPESA INTELLIGENTE S.P.A.,1258
877,12,GIOCHI E GIOCATTOLI,CASAGRANDA CLAUDIO,1259
878,12,,AGENZIA OGNIBENI SAS DI ALBERTO OGNIBENI & C.,1260
879,12,MACCHINE ED ATTREZZATURE PER UFFICIO,SUGGESTO S.R.L.,1260
880,12,,N.DBK LOGISTICA TRASPORTI SRLS,1260
881,12,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,HU CHUNYAN,1260
882,12,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,DEMENEGO S.R.L.,1260
883,12,CALZATURE E ARTICOLI IN CUOIO,CALZATURE PIO DUSINI DI DUSINI WALTER E C. S.A.S.,1261
884,12,ARTICOLI IGIENICO SANITARI,CENTRO DI FISIOTERAPIA E MEDICINA DELLO SPORT S.R.L.,1262
